"inst","w","var","inc","rd","evpir","vssr","time"
354,6,2,10,-0.56490834268612,3.14337814373308,-0.359230691893823,391.8601
360,6,2,10,-3.28933977455717,2.99093387395899,-0.904001223576359,290.0766
416,6,2,10,-3.0763844684914,1.76249614164592,0.120183624816929,158.4758
418,6,2,10,-3.85637421763458,2.44176657341363,-0.0205367059926823,246.7984
421,6,2,10,-5.47041516835568,3.89603203696146,1.92530703240837,146.2221
423,6,2,10,-0.538746569075717,1.8265413337974,1.15154789020686,173.1138
425,6,2,10,-1.54402102496715,2.52472472472473,0,156.5934
427,6,2,10,-1.16975111678366,2.03419708524089,-0.000215238451713217,112.7577
431,6,2,10,-3.88298317016851,4.40397907421268,0.849028456839803,121.4772
438,6,2,10,-2.16876678372256,2.15390170206567,-0.00021114820261024,176.2051
491,6,2,10,-1.4430284857573,2.08214489446663,0.903213538695384,54.2702
494,6,2,10,-0.765848784279105,1.95815180543342,-0.000223763204612234,59.5565
495,6,2,10,-0.950196592398427,3.78213695004961,0,35.5183
497,6,2,10,-2.60052010402061,2.99858287122612,0,82.2148
498,6,2,10,0.000218842323896295,1.54303196622834,-0.000218841844977716,43.972
503,6,2,10,-0.000223438721716931,-0.000201095299072712,0.00022343922096667,43.7113
504,6,2,10,0,0.522548365577057,0,60.0453
505,6,2,10,0,1.22292207792208,0,50.9368
515,6,2,10,-0.000227401932699062,1.02310636294794,0.898467080084326,59.0884
41,6,2,20,-2.72976916376327,5.38668988378423,1.38577223746117,329.5403
45,6,2,20,-2.59638386648102,3.16681004963449,1.75395589928515,187.3654
60,6,2,20,-1.08150757308912,5.36373513522731,NA,482.755
119,6,2,20,0,1.87454382291356,0,233.0508
122,6,2,20,0.119885974914261,1.94156571688435,-0.11934161870776,174.6136
130,6,2,20,-3.51521212739932,5.60700233791411,1.34129111149126,202.1252
135,6,2,20,-4.91850367401469,3.2340282808913,1.00477662858019,113.0466
136,6,2,20,-0.768102444703364,4.75149049392189,-0.340449693923993,195.7099
194,6,2,20,-1.11683626271948,4.33149813700016,1.01265359889921,319.2225
195,6,2,20,-0.959643201543149,3.64378121302588,0.0804834009458351,268.8856
198,6,2,20,-2.23846478279227,5.80889637486277,NA,251.5127
200,6,2,20,0.227194907813657,4.59469788489306,-0.302412904524904,199.4727
201,6,2,20,-1.41792219473781,5.72000290157106,1.68230955333573,265.7231
205,6,2,20,-0.550365811171981,5.99562472950103,1.93341464215584,255.6049
207,6,2,20,-2.67900609685932,3.80727986184705,0.0815878069450024,363.0622
267,6,2,20,-0.688121956383449,5.41522225775503,-0.852787549301572,197.4078
268,6,2,20,0.329574468084893,4.18811194594835,-0.328491842841147,143.3476
271,6,2,20,0.0885257065032346,4.06828136631983,1.03446962483337,155.477
274,6,2,20,-1.49832979046463,13.5852709593484,4.96373438235389,181.1777
278,6,2,20,-0.391199068684745,4.39902419108765,3.88719825670151,233.1301
279,6,2,20,-0.855130784708445,4.4951598173516,0.862506341958595,231.3337
288,6,2,20,0,1.88959557552714,3.57184007374144,112.8221
341,6,2,20,-3.47937584803257,5.38937573705321,-0.410485777698268,252.0709
342,6,2,20,-2.20034110289916,5.80537140097468,3.99545307444899,237.9457
344,6,2,20,-1.95074821080026,5.92853492962342,1.04993819047174,374.8684
347,6,2,20,0.44534299403974,2.89746997214233,0.523108008709598,456.7429
353,6,2,20,-1.17828500925355,3.59988906819838,1.41518385557504,220.3146
360,6,2,20,-4.64351118760757,2.18177318045089,2.37885084738903,379.351
416,6,2,20,-3.28014579325725,3.3080638374043,-0.000209357878250882,162.1757
418,6,2,20,-1.84619363544382,3.64087919204329,0.74691592902211,209.6572
421,6,2,20,-2.907583462304,4.28075664523886,0.911080293932355,136.618
423,6,2,20,-2.51332449687727,3.59467842631905,0.191341874722236,155.3549
425,6,2,20,-5.54534083802377,3.70760032575661,0.287133716914184,202.9946
427,6,2,20,-5.1112515802783,2.67396778448379,1.10411325487886,130.3171
431,6,2,20,-2.38450074515648,3.11450381679389,0,149.1846
438,6,2,20,-1.40364948867035,2.14563758389261,1.2202562538133,219.3122
491,6,2,20,-1.77157553819793,2.92883450575154,1.0762197901092,76.6137
494,6,2,20,-0.000177795372943956,7.90183307355407,6.73667865799814,96.6936
495,6,2,20,-0.000196163948607428,1.93960754055698,0.000217960370237102,67.7344
497,6,2,20,0.0275020489935423,3.7692757296509,-0.0274944874461343,144.7442
503,6,2,20,0.000195255296113271,2.72398179443173,-0.000195254914867709,74.5857
504,6,2,20,-0.000174334174214257,1.72376120825416,0.000193704975514552,79.5671
505,6,2,20,0,10.1318079096045,1.2523540489644,59.0548
515,6,2,20,0.574122236670997,3.71708591118609,0.474303360205711,57.902
41,6,5,10,-0.0518437156753434,2.94666963733101,-0.0344579232040206,172.853
45,6,5,10,-5.14741739796207,7.3829153891147,7.51306114490996,153.9757
60,6,5,10,-1.30785574125462,5.92055274179669,1.80627549461149,425.2133
119,6,5,10,-1.48258527827636,10.8045194019085,0.893840064108962,173.1569
120,6,5,10,-1.80589747058014,6.99759900488877,2.69316439584599,146.8127
122,6,5,10,-1.09867244649161,3.03237444634605,-1.10108917168329,182.6238
130,6,5,10,-9.60915617276675,5.76145334098908,-0.000130199687127015,128.1597
134,6,5,10,-1.44559104211745,10.2304448613364,4.01027357785126,94.7811
135,6,5,10,-10.3618632105737,2.44792785054756,0,112.2084
136,6,5,10,-3.36946736684171,4.83935454570157,-0.000129391046783391,155.2319
194,6,5,10,-6.97294551527395,13.6596863818638,3.29118383788378,205.3232
195,6,5,10,-3.34329415553035,7.56484714288334,1.66365763620913,226.4569
198,6,5,10,-3.86316272138465,9.26456556629212,0.33422866711795,228.7394
200,6,5,10,-4.4309200511479,3.8687994491965,1.78297856422967,180.988
201,6,5,10,-5.41071356377603,9.31497200312884,-0.524310133784188,254.9683
205,6,5,10,-3.61049746471139,7.36270388894743,6.79131883684071,217.515
207,6,5,10,-4.65903829029373,3.905750101834,-0.109760903585022,338.1834
267,6,5,10,-7.2079475308642,6.94350087519802,1.21252690385003,115.6503
268,6,5,10,-3.4070402208698,6.68453074635476,2.55280946757261,123.809
271,6,5,10,0.000138966092131171,3.32142395577549,2.76528242734515,149.2483
274,6,5,10,-3.75789857716177,4.26823998216828,6.49750795679767,144.0705
278,6,5,10,-2.08929134852035,5.1381320888786,1.03646156914941,120.4708
279,6,5,10,-1.23760694757143,3.52782886529592,0.523598482336783,189.4866
288,6,5,10,-1.75633048578337,4.81803396378898,0.782036606512147,108.8105
341,6,5,10,-9.41205413788229,8.77584622659162,6.08710232594753,224.4356
342,6,5,10,-8.51454422687361,6.65659380062384,1.83858009141728,255.2342
343,6,5,10,-5.32777638505879,9.29827932078146,-1.36742307863083,397.0725
344,6,5,10,-0.654385054488705,7.89480682632583,1.08326212403599,411.68
347,6,5,10,-6.59626320064988,6.91130707681238,-0.0260642919200695,330.4542
353,6,5,10,-5.6960237829803,8.20500259534269,7.26163680424005,194.7908
354,6,5,10,-2.24899874843571,6.60994061955157,1.39263516283493,471.2995
360,6,5,10,-3.55365985252695,5.24473135125509,4.20964776153994,310.5026
416,6,5,10,-4.23843663639937,10.8929388974142,0.88958988359936,206.2689
418,6,5,10,-1.43785632839224,12.1474103124747,0.0320071572631153,220.7393
421,6,5,10,-0.000115767538663569,7.98206527212928,0.000115767672684954,158.5119
423,6,5,10,-1.64583183485594,6.59766885751281,4.43040086548038,148.6897
425,6,5,10,-3.25431296935255,4.47537688863901,0.000139860335325771,137.1524
427,6,5,10,-4.41065795403346,5.53371968446027,0.406505502380341,108.8495
431,6,5,10,-1.54013814274751,7.87856650690393,6.88605093476196,124.7828
438,6,5,10,-11.188589540412,4.47894361170592,2.24244587199607,188.3229
491,6,5,10,0.00011153245583046,8.18658466809651,2.40898682914708,71.8277
494,6,5,10,0,10.5525780816855,0,82.1994
495,6,5,10,0.000122003293963998,5.83796030261661,-0.000122003145116142,65.9403
497,6,5,10,0,1.09024344917302,0,71.412
498,6,5,10,-3.13192774453342,6.53529996570633,1.59355879401731,50.0261
503,6,5,10,-7.35892354229696,2.13365985475426,0.298373022574898,68.4075
504,6,5,10,-1.85459517298787,7.35324366657339,1.88964035173804,65.4411
505,6,5,10,1.12087242597769,5.0788228447076,-1.10844813645985,42.5436
515,6,5,10,0.106586826347308,2.73839859311632,-0.106473339793516,62.5542
41,6,5,20,-2.2944194902509,8.2487319358031,1.82354284269002,303.5079
45,6,5,20,-6.35132700088536,10.339533350002,-0.00012078738870661,154.7188
60,6,5,20,-3.14852583175561,10.705798966086,NA,530.6702
119,6,5,20,-3.83567183383384,11.7934651716663,5.55604403446211,149.3659
120,6,5,20,0.366855767577792,8.03892887361819,9.07209926109133,214.7996
122,6,5,20,-1.66753854940022,5.16274126729681,1.14464209872166,224.9583
130,6,5,20,-3.02867587830708,9.93438415131883,-0.0811752260957904,197.6638
134,6,5,20,-1.35920289855072,7.05166891752956,1.09041633174183,128.9723
135,6,5,20,-4.69588145179257,6.28537451886209,0.000123487433174888,135.686
136,6,5,20,0,7.64893816951701,5.16193697926442,231.5142
194,6,5,20,-1.77552849879569,7.01117332227756,7.00559993654855,325.569
195,6,5,20,-1.08538027973015,5.2832848634754,5.1634116589354,249.1324
198,6,5,20,-7.34617829068406,9.55170959711124,3.71073632308664,283.8469
200,6,5,20,-2.20634382849477,9.28324052475275,4.19254804382983,228.2925
201,6,5,20,-2.74832708779457,11.7569667192518,-1.33132544318638,329.8799
205,6,5,20,-0.000129182276059412,10.2698879600671,3.68828793216372,259.1436
207,6,5,20,-4.19661039837934,4.57696911628331,4.8039345033507,411.1867
267,6,5,20,-5.21232086970845,6.87376195545496,-0.032803621772951,141.322
268,6,5,20,-5.3723297780924,5.55100339477227,2.77158821509828,147.6838
271,6,5,20,0.000117260787872409,5.76932953877869,1.0200503986277,121.3959
274,6,5,20,-0.000126438234792756,7.41549805980283,0.000126438394659231,157.7241
278,6,5,20,0,7.3758741905643,4.66234967622572,136.2591
279,6,5,20,-1.10392609699757,3.7421954295205,-0.000113914548024199,191.7171
288,6,5,20,0,6.9469937292512,0,154.9308
341,6,5,20,0.332080704430569,10.8195541964423,4.8283206620598,209.3034
342,6,5,20,-8.05470451010886,7.07582423172098,0.148087801838671,209.9336
344,6,5,20,-0.64888619119866,12.7624127343285,-0.683912233144467,371.8671
347,6,5,20,-1.02088830829537,6.09472578509825,0.062225776254796,478.171
353,6,5,20,-8.72174335709657,7.11835637325113,8.70904929114266,235.6951
360,6,5,20,-0.996115537848755,11.0224956937364,1.0069131412548,426.4077
416,6,5,20,0.224391680905088,9.34017493800827,-0.22244778029516,251.913
418,6,5,20,-0.436161776367962,8.26363998407009,8.02469135802469,237.5793
421,6,5,20,-0.447784514925495,5.7333286696068,-0.29848326754607,227.1045
423,6,5,20,0.158593143237661,4.6720699407827,-0.15796483368491,147.7655
425,6,5,20,-3.61529933481153,8.007031750231,0.351331904489729,164.6516
427,6,5,20,-10.5976939892937,10.2563518162776,0.699305759052444,124.382
431,6,5,20,-3.46018068743015,5.24710211192517,2.51794877355557,155.7557
438,6,5,20,-0.35067515132702,10.7055508638048,-0.534737103829971,195.6314
491,6,5,20,7.72021924737383e-05,15.378734363673,NA,85.3241
494,6,5,20,8.67511603735862e-05,7.53780178533733,NA,66.1532
495,6,5,20,0.000101435309527404,8.7996056199162,4.7724250419181,59.7615
497,6,5,20,0,11.9491088055334,0.709408530637674,106.4603
498,6,5,20,0,7.57379176127149,NA,51.523
503,6,5,20,-9.83499178665553e-05,8.11377785354371,0.000109277793875407,47.2867
504,6,5,20,0.000111364775207518,2.47239548705888,0.161367379734527,75.0056
505,6,5,20,0.000100593501556776,10.8541285040454,2.0922421363624,55.5816
515,6,5,20,0,11.3508716776222,NA,123.334
61,7,2,10,-2.48545972915182,2.90891807060541,1.42455107884582,376.4239
131,7,2,10,-3.66594413205169,4.42232060327177,0.0496255762196264,203.4035
269,7,2,10,-3.7667381974249,3.08326766627611,0.155442043072732,215.7929
270,7,2,10,-2.5364038616252,2.18508417650352,0.611080482357925,251.6728
363,7,2,10,-6.17525753709488,4.72812021645731,0.791956895979088,625.4746
435,7,2,10,-3.48270852382424,2.14938356691631,-0.0125854670974677,366.4985
61,7,2,20,-2.01612324259677,4.64805662647778,2.18027427474477,324.7052
131,7,2,20,0.000279876854468149,4.17040534451344,-0.000279876071159804,254.3691
269,7,2,20,-1.94772835508124,2.76331822249972,-0.32511571239477,223.41
270,7,2,20,-3.42840044629263,3.52881672931731,0.472862133314033,206.302
363,7,2,20,-4.82899288871814,5.13852176004778,-1.32144290389471,635.9025
435,7,2,20,-2.45321988010046,2.02484197192078,-0.0720793119113137,472.9727
61,7,5,10,-8.79513080557807,7.59422643929715,3.44390549388131,324.8626
131,7,5,10,-5.14677546722826,6.64503841290647,-0.0846540781090177,182.026
269,7,5,10,-8.55296733367528,7.41722944440193,-0.746302391648104,164.2707
270,7,5,10,-9.61217913101466,4.67172977624784,2.89525448733692,201.6316
363,7,5,10,-2.64004903964037,9.92809376878241,0.332440999959082,633.164
435,7,5,10,-3.7795705755303,2.77956984278096,-0.000132039173522943,309.9959
61,7,5,20,-2.9782869379015,8.88608206763213,1.83393721751481,361.3383
131,7,5,20,-5.81553222302683,3.19061553985873,0,189.7301
269,7,5,20,-2.94235066119455,9.78107248640829,4.56635321433152,185.335
270,7,5,20,-3.82699167657561,7.72128932888928,-0.168135443036376,222.6168
363,7,5,20,-2.80257442654971,4.29249118982896,2.14156760133379,655.2352
435,7,5,20,-1.55646978669871,2.93340985231588,1.5810788005329,334.1984
500,8,2,10,0,3.46892225812583,0,184.405
500,8,2,20,-4.39477173707141,1.34733505052506,0,132.4098
500,8,5,10,-2.47279920870425,7.63466306062655,0,137.3292
500,8,5,20,-6.91060361660582,4.14956680346557,1.58686730506156,189.5763
