"inst","w","var","inc","fixed_evpir","fixed_vssr","flex_evpir","flex_vssr"
195,6,2,10,5.82294862069399,-1.42801955632638,6.20399857871471,-3.17555251975271
195,6,2,20,8.47398843930656,0.45086705202312,4.5684667309549,-0.879942140790976
195,6,5,10,15.8987420430432,5.35768414671145,10.6584929962967,-1.73885042666237
195,6,5,20,16.8221412244393,2.39698523506531,6.31132141117542,4.02198872729788
196,5,2,10,4.27384250098931,0.554016620498606,4.12207689258818,-0.898401374025625
196,5,2,20,14.1652224147891,NA,4.89053898348484,0
196,5,5,10,12.7830259409207,8.91437996701155,8.61743912018853,-0.0628436763550632
196,5,5,20,26.9850537132181,NA,11.2357158066577,0
197,4,2,10,6.98229310561346,NA,4.27759110881365,11.269061773068
197,4,2,20,NA,NA,NA,NA
197,4,5,10,13.2745048247842,NA,8.60373319060681,12.6379875560313
197,4,5,20,NA,NA,NA,NA
198,6,2,10,7.34144037780381,0.118063754427811,7.35138441725692,-2.38248551191243
198,6,2,20,7.15500744205845,NA,7.91859974694241,NA
198,6,5,10,15.1719525110084,7.26269438715766,12.7701037427637,-3.54215624462659
198,6,5,20,15.3659797297297,21.1373873873875,16.2011373139321,-3.9136979427998
199,5,2,10,7.19358533791523,5.75028636884308,3.86805885144755,0.700047460844814
199,5,2,20,10.0952813067151,NA,5.7774607703281,NA
199,5,5,10,16.1313095658313,5.84774679374045,6.98159989560224,6.9620253164557
199,5,5,20,22.8637015781923,0,16.307596513076,2.20423412204235
200,6,2,10,4.36578829834769,0.870924519874942,6.61796772786762,-3.54339293501983
200,6,2,20,5.65238765565803,8.37033026529484,4.37881913959635,-0.076821773485728
200,6,5,10,11.8131868131867,2.0575169511341,8.1349327163126,-2.73397065091665
200,6,5,20,14.0277271440703,18.1432210585902,11.2856942578423,1.89263391553245
201,6,2,10,10.9400589584016,-1.58314226443956,6.41349242771935,-2.51262046810463
201,6,2,20,8.68314184710582,8.63897481219596,7.06091747245314,0.236114234315269
201,6,5,10,19.6541151224439,9.00656399899001,14.2240954113604,-5.90930530287731
201,6,5,20,18.9392376256401,32.4988937353814,14.1929737687367,-4.0551391862955
202,4,2,10,7.23425196850394,8.50147637795276,4.66557086863067,5.53799468959413
202,4,2,20,NA,NA,NA,NA
202,4,5,10,15.7227283920217,11.9921201674464,12.3447304392368,2.28582404917403
202,4,5,20,NA,NA,NA,NA
203,4,2,10,4.81095339781434,NA,4.57121269361541,NA
203,4,2,20,NA,NA,NA,NA
203,4,5,10,10.8049802761341,NA,7.14194045174538,NA
203,4,5,20,NA,NA,NA,NA
204,5,2,10,7.37792562670785,4.40774622787215,5.14661150991604,-0.182503954252342
204,5,2,20,6.80377987770984,NA,4.29272748030597,1.23301746774747
204,5,5,10,14.761441090555,15.7676079195067,10.3930667394568,-3.06400982666849
204,5,5,20,14.6636221875696,NA,6.5214738897023,5.64299658369937
205,6,2,10,8.85402351856143,1.02605487664261,8.52710864283236,-4.94041420802985
205,6,2,20,9.07034903422569,3.51293346888038,6.51489954709115,1.37034026245454
205,6,5,10,16.4411798653416,8.70150689323473,10.7098944771823,2.93271207345514
205,6,5,20,17.7598981766516,12.2661614965667,10.2700038754682,3.68815398527336
206,5,2,10,6.47272727272727,3.09090909090909,5.23212969786294,-1.98968312453943
206,5,2,20,12.3478061107282,NA,2.44183073382767,0.268473536179993
206,5,5,10,14.2931224476567,9.73617683282557,6.43266577029225,0
206,5,5,20,28.6991230042725,NA,4.91790988829748,0
207,6,2,10,3.69694403113218,0.904200526496059,4.55991379310323,-3.31215970961844
207,6,2,20,6.6315052776505,NA,6.38447026343013,-2.59979293684529
207,6,5,10,9.93558431813919,3.40774088663777,8.38314463808664,-4.76402493321448
207,6,5,20,17.6359654459181,6.5762258182258,8.58203916272776,0.405131667792033
208,5,2,10,5.31162268388545,5.41268950028075,3.43563902885937,0.0687127805771769
208,5,2,20,8.68759411560292,NA,5.80714541761262,2.86772613215438
208,5,5,10,11.2343966712899,5.72875836700235,6.01455752777423,1.98569786744987
208,5,5,20,17.976787127407,NA,10.6144448436939,4.71433704635285
209,4,2,10,9.47490050070612,NA,2.39479512735327,0.470653377630122
209,4,2,20,NA,NA,NA,NA
209,4,5,10,20.2933519588545,NA,5.42454607097114,0.904091011828524
209,4,5,20,NA,NA,NA,NA
210,5,2,10,4.57263892349864,9.33217044605033,1.78250833547063,2.24416517055655
210,5,2,20,6.43767060964513,0.375341219290259,2.14132762312634,1.27290030930287
210,5,5,10,9.61338238356355,13.1255639619629,7.14489446662864,-2.52424415288078
210,5,5,20,15.3267172167707,3.23929527207851,6.97660173955653,4.4958961166238
211,5,2,10,6.63667041619798,5.58211473565803,3.06569343065693,1.85401459854015
211,5,2,20,NA,NA,NA,NA
211,5,5,10,16.2762906309751,13.1293817718292,6.16126439860702,-3.64318242700243
211,5,5,20,NA,NA,NA,NA
212,5,2,10,5.15438553327592,3.37064829622339,6.12443686837939,-1.52197735297699
212,5,2,20,9.58175803402647,NA,4.68302403786275,0
212,5,5,10,10.0212926712,9.00473933649288,9.8479113619159,-0.646892849769449
212,5,5,20,15.8651462568171,NA,9.94958875033165,10.0822499336694
213,5,2,10,6.73418387478626,6.06339602788373,3.2209635594377,3.45298212092261
213,5,2,20,9.13908996897622,NA,4.44535073409462,5.04350190320827
213,5,5,10,14.4046180695395,9.73285004698617,6.50340934086077,11.3278099567417
213,5,5,20,18.0785966820778,NA,5.17824820964822,1.51884787912174
214,5,2,10,5.84349014694156,0.934047157990665,3.8501802954519,0.558334302663715
214,5,2,20,9.57446808510638,NA,4.73714615829001,2.33391103408435
214,5,5,10,14.1525023607177,2.53777148253069,5.69242738589213,1.08272821576762
214,5,5,20,16.6439057698873,16.7634004779788,9.30534918276374,8.76052501238237
215,5,2,10,10.1476629288331,1.49883424003553,4.13409144752429,0.272447287372655
215,5,2,20,8.33515881708653,1.2486308871851,5.98741855762751,0.876207593799141
215,5,5,10,19.5975553505535,5.5581180811808,7.14475962178719,0
215,5,5,20,11.9248180620022,30.5770442954558,8.43014596365803,0.708966338993154
217,4,2,10,7.80561674008811,NA,1.2969786293294,0
217,4,2,20,NA,NA,NA,NA
217,4,5,10,11.0730071635421,11.743636640756,9.66168615003484,2.68638228690872
217,4,5,20,NA,NA,NA,NA
266,5,2,10,5.24319500223115,0,3.18021201413427,1.27664424940158
266,5,2,20,10.4403948367502,NA,5.80013976240391,9.14445442747329
266,5,5,10,9.83517478717623,2.77123709472922,6.80811232449297,0
266,5,5,20,NA,NA,NA,NA
267,6,2,10,4.75781333906113,0.977338631726128,1.51043980453153,1.14393602843137
267,6,2,20,7.69792988661206,NA,6.0660808807959,-1.53504128731697
267,6,5,10,16.1316387709219,-3.46615038720959,13.6509645061728,-6.08281893004129
267,6,5,20,18.7948277603799,11.7789675724818,11.7278866743535,-5.24350738483512
268,6,2,10,4.86065367693275,0.199036245548078,2.12305205302296,0
268,6,2,20,10.1521328427962,NA,3.87234042553211,0
268,6,5,10,12.4832338247838,10.990617765322,9.86382631611984,-0.941205998619563
268,6,5,20,11.6126874625075,NA,10.6252944447254,-2.74983571753536
269,7,2,10,6.94332177814049,-0.95840130505699,6.73412017167382,-3.61741263028827
269,7,2,20,6.45732295249471,NA,4.65758643680332,-2.26688256024384
269,7,5,10,16.8765575146936,-1.42737195633916,15.3411835129125,-9.24120631662967
269,7,5,20,18.1348414601653,17.0743405275777,12.437317601459,1.48768809849543
270,7,2,10,3.33433261955745,0.917711838482508,4.66611021721651,-1.94086886564773
270,7,2,20,4.80877811172132,1.90693336097047,6.83638300030419,-2.97190384420306
270,7,5,10,13.5273614363778,5.44217687074825,13.8348538726526,-6.9952216912993
270,7,5,20,10.8093536121673,0.0760456273764259,11.25284834072,-3.98875797211107
271,6,2,10,5.05373885204686,1.20054882231877,3.83323682686762,-1.98031268094962
271,6,2,20,5.42202347680248,NA,3.98365679264556,1.12359550561798
271,6,5,10,15.0341963849535,3.72496336101625,3.32128960533644,2.76542523624221
271,6,5,20,10.0867020979022,2.41118881118869,5.76921904315209,1.02016885553471
272,5,2,10,4.75890721389903,0.856099710436871,3.12459982071968,2.58675886797286
272,5,2,20,NA,NA,11.4306784660767,0
272,5,5,10,9.75464978235062,3.99023875478169,7.15836612837563,2.30017641471028
272,5,5,20,16.5576646993141,2.5788270324879,5.71377072819035,8.50757029560201
273,5,2,10,3.72319431653731,1.77608209446125,1.10810810810811,0
273,5,2,20,10.4885365331048,2.33554746089566,8.22715289982425,1.36203866432337
273,5,5,10,14.9642881908328,9.21572706469732,8.59421586165772,0
273,5,5,20,NA,NA,NA,NA
274,6,2,10,6.38555169522005,0.431292680004791,3.08820538261169,0.409276944065485
274,6,2,20,14.7160070417864,4.0466742488181,14.8800485879138,3.39103148091892
274,6,5,10,8.44028714378943,16.5107678921035,7.8657424297703,2.49543962057643
274,6,5,20,15.292972410203,NA,7.41561512201277,0
275,5,2,10,2.21485254056614,4.4770816060642,2.12211025489034,2.1932424422051
275,5,2,20,12.2491764001198,NA,2.39840106595603,0
275,5,5,10,16.341189674523,0.213243546576877,7.66181480334469,0
275,5,5,20,NA,NA,NA,NA
276,4,2,10,2.71608072090367,NA,2.13227783452503,0.995914198161389
276,4,2,20,NA,NA,NA,NA
276,4,5,10,7.03997006921494,9.06029806073455,2.98692002342682,0
276,4,5,20,NA,NA,NA,NA
277,4,2,10,2.89541918755402,6.25180063382311,1.64867230814123,0.904581266413773
277,4,2,20,NA,NA,NA,NA
277,4,5,10,16.2793675180846,NA,11.7126848038885,0.864105852966988
277,4,5,20,NA,NA,NA,NA
278,6,2,10,4.92918204548138,0.631027503274666,3.05939055481341,-2.33094573266967
278,6,2,20,5.91214630779848,13.054980446285,4.77301513387681,3.48079161816042
278,6,5,10,12.5646052397077,10.0338620566744,7.12437685366328,-1.07906859342462
278,6,5,20,16.4775775775776,17.5842509175842,7.3758741905643,4.66234967622572
279,6,2,10,3.81727158948686,0,3.09971629715266,-0.409793001996427
279,6,2,20,14.2726685987191,NA,5.31185110664003,0
279,6,5,10,8.52890316205545,1.39575098814203,4.72177549051129,-0.720488903184035
279,6,5,20,17.5207320644217,9.77550024402137,4.80481045457095,-1.10403875401317
280,5,2,10,7.14285714285715,6.9468267581475,2.82087447108604,2.11565585331453
280,5,2,20,4.44496985459274,NA,2.69652100638017,1.78162995064403
280,5,5,10,6.55868680999419,13.0737943056363,6.55868680999419,0.225159790819301
280,5,5,20,15.9951308581862,NA,5.60798796334291,0
281,4,2,10,23.0127576054956,NA,6.27240143369176,1.01553166069295
281,4,2,20,NA,NA,NA,NA
281,4,5,10,17.3907677116761,0,11.1332403903605,0
281,4,5,20,NA,NA,NA,NA
282,4,2,10,3.00542830663313,NA,2.83819628647215,0.663129973474801
282,4,2,20,NA,NA,NA,NA
282,4,5,10,18.5697083922308,NA,5.65328157224312,NA
282,4,5,20,NA,NA,11.8341327947488,8.67205251199192
283,5,2,10,1.11930806410583,0,0.980766781301751,0
283,5,2,20,4.49531490926343,2.28917091685446,1.09323178970642,0.847561724603854
283,5,5,10,8.7674801206471,3.29037565122018,4.77928024611862,2.54704156829076
283,5,5,20,NA,NA,1.76849825516059,0
284,5,2,10,3.94082977002195,3.23587195192419,2.98786181139121,0.945378151260507
284,5,2,20,NA,NA,NA,NA
284,5,5,10,5.5742545025096,4.71213463241807,3.79038565669936,-0.968654112267608
284,5,5,20,14.1489695574851,NA,9.76414316345044,0
285,5,2,10,7.06021251475796,0.0944510035419073,3.94142769981696,0
285,5,2,20,NA,NA,8.10526315789473,NA
285,5,5,10,13.6549259826442,8.92036753445635,5.85124886940791,5.28073471091631
